label,message
ham,"That's great.  Your guys seem fired up about this program.  We need something like this in Houston to boost morale.

It makes me miss Portland.

 -----Original Message-----
From: 	Belden, Tim  
Sent:	Friday, September 07, 2001 12:40 PM
To:	Allen, Phillip K.
Subject:	Bike Commute

Check out this web site.  We are competing with all companies in Portland for who can ride the most to work for the month of September.  We are going to win.  We have about 130 people in the office which produces about"
ham,"SYSTEM WARNING CANCELLATION [200000212]

Effective 08/26/2000 at 19:00 the California Independent System Operator
has terminated the ""Warning"" of the Electrical Emergency Plan.

The ""Warning""  has been in effect since Sat Aug 26 15:00:00 2000 PDT.



This message is from Market Operations  at the California ISO.

This notice cancels notice 200000207

Notice issued at: 08/26/2000 19:10"
ham,"Wade,

 I understood your number one priority was to deal with your vehicle 
situation.  You need to take care of it this week.  Lucy can't hold the 
tenants to a standard (vehicles must be in running order with valid stickers) 
if the staff doesn't live up to it.  If you decide to buy a small truck and 
you want to list me as an employer for credit purposes, I will vouch for your 
income.

Phillip"
ham,"-----Original Message-----
From: 	Sheppard, Kathryn  
Sent:	Monday, October 22, 2001 4:56 PM
To:	Richey, Cooper; Gaskill, Chris; Grigsby, Mike; Ryan, David
Cc:	Lavorato, John; Zufferli, John; Allen, Phillip K.; Heizenrader, Tim
Subject:	Reminder:  Portland Fundamental Analysis Strategy Meeting


The call-in information for the Tuesday Portland Fundamental Analysis Strategy Meeting is as follows:


Date:			Each Tuesday
Time:			1:00 p.m. (PDT)

Dial In Number:	877-233-7852
Participant Code:  	3"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/11/2000 
03:38 PM ---------------------------


Tim Heizenrader
02/10/2000 12:55 PM
To: James B Fallon/HOU/ECT@ECT, Phillip K Allen/HOU/ECT@ECT
cc: Tim Belden/HOU/ECT@ECT 
Subject: Western Strategy Briefing

Slides for today's meeting are attached:"
ham,"Vlade:
I have not heard back from you.  What is the schedule for changing the VAR 
process?
Please reply,
John"
ham,"Andy:
Just a couple of quick items that need to be addressed.  First, what happens 
if the delta of the option is greater than the size of the hedge offered on 
EOL?  Second, what strike are straddles traded at.  Are they set at the 
nearest 5 cent interval or are they mid-market of the EOL quote?"
ham,just sold 500 q/u at .05      that was the pop i'm looking for
ham,"i'm ready.  we could try to do it over president's day at the earliest or the 
last weekend in feb.
who is going?


   
	Enron North America Corp.
	
	From:  Lisa Gillette                           02/07/2000 02:56 PM
	

To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Re: Airfare  

that is awesome!!! we just need to set a date and have people commit, we 
can't wait much longer. what do you think?


   
	Enron North America Corp.
	
	From:  Eric Bass                           02/07/2000 02:18 PM
	

To: L"
ham,"This request has been com[pleted.  Please call if you have any questions.

 


Thank you,

Jennifer Blevins
Risk Controls
713-345-2465"
ham,"Oneal Chris Sanders 4
E. Bass Watson 1"
ham,"i will recap at the draft


   


From:  Bryan Hull                                                             
07/19/2000 10:18 AM	
	
	
	                           
	

To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: trades

Can you recap all of the draft pick trades? We should be alerted of all 
trades just like during the regular season."
ham,"Hi:
Can you get me subscriptions to the following magazines:
The Economist
Energy Risk Management
Havard Business Review
Thanks,
John"
ham,"Please take me off your email list




Jennifer Green <jgreen@aedc.org> on 09/01/2000 02:50:03 PM
To: ""AEDC Members"":;
cc:  
Subject: data standards


Dear AEDC Member,

One of the most interesting developments in the economic development arena
is the creation of the AEDC/CUED/EDAC Site Selection Data Standard.  This
standard, long in the making, provides an opportunity for economic
developers and their customers to have one common means of presenting and
examining data.  Adoption of the standar"
ham,who do you want me to invite and for what time?
ham,"Dear Amazon.com Customer,

Come experience the holidays at Amazon.com. We've thought of
everything to make your gift giving easier--plus, for a limited
time, we're offering free shipping on orders over $99.

http://www.amazon.com

Whether you're shopping for books and CDs, electronics and DVDs, or
housewares and toys, you'll find a huge selection, great deals, and
convenient gift services, too:

- Wrap & Ship--Let us do the work (you can take the credit).
- Wish List--Make shopping easier for yo"
ham,"eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.  You will learn the basics of getting around Nexis.com. 
 We will talk about news and company information available on Lexis-Nexis.

Attend our Lexis-Nexis Basics Clinic: 
				
November 6	  1:00 - 2:00 PM 	EB572
	  
Due Diligence

This session will focus on the specific
company, public records, and other sources available on Lexis-Nexis that help
you find all possible aspects of a compan"
ham,"---------------------- Forwarded by Sarah-Joy Hunter/NA/Enron on 12/13/2000 
04:52 PM ---------------------------
From: John Will on 12/13/2000 04:47 PM
To: Sarah-Joy Hunter/NA/Enron@Enron
cc:  

Subject: Re: Lawsuit

Sarah-Joy,

Mike Golden and John Pattillo should be conversing this afternoon.  After 
this call Chris Gant, Mike Golden, Carmen, Gary Stoop (Strategic Sourcing 
Managing Director) and Richard Roberts are to attempt to get together and 
discuss.  Carmen is working on getting names,"
ham,"Greg,

just a note to let you know I will be out of the office Wed(3/21) until 
Thurs(3/23).  The kids are on spring break.  I will be in San Marcos and you 
can reach me on my cell phone 713-410-4679 or email pallen70@hotmail.com.

I was planning on stopping by to see Hugo Elizondo on Thursday to drop off a 
check and give him the green light to file for replatting.  What will change 
if we want to try and complete the project in phases.  Does he need to change 
what he is going to submit to th"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 08/07/2000 
12:42 PM ---------------------------
   
	
	
	From:  Jay Reitmeyer                           08/07/2000 10:39 AM
	

To: Phillip K Allen/HOU/ECT@ECT, Keith Holst/HOU/ECT@ect
cc:  
Subject: New Socal Curves"
ham,"http://news.bbc.co.uk/hi/english/sci/tech/newsid_1025000/1025471.stm
http://news.bbc.co.uk/hi/english/sci/tech/newsid_1024000/1024779.stm"
ham,"""WebSupport"" <websupport@moneynet.com> on 05/30/2000 07:58:30 AM
To: ""John Arnold"" <John.Arnold@enron.com>
cc:  
Subject: Re: Portfolio for jennifer_arnold as of Mon May 29 18:36:45 2000




Dear Member,
As requested we have cancelled your portfolio tracker emails.


 If there is any other way we can assist you, please feel free to let us know.
For rapid response to your e-mail questions, please incluce a brief 
description
of the problem in the subject line of your message.


Sincerely,
Custome"
ham,"EVER BEEN TO NEW ORLEANS?
http://foxsports.lycos.com/section/section_front.adp?categoryId=21&mailInfo=020124_h
FOXSports.com on Lycos has hooked you up with the ins and outs of the Big Easy.  Check out the hottest attractions of our Super Bowl XXXVI coverage, laid out like a guided city tour.

THE LOWDOWN
http://foxsports.lycos.com/content/view?contentId=291710&mailInfo=020124_h
Get the skinny from the pool of FOX Sports television experts and analysts like John Madden and Terry Bradshaw as well"
ham,"i don't know any of those people either


   
	Enron Capital Management
	
	From:  David Baumbach                           11/14/2000 10:22 AM
	

To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Aggie vs t.u. Flag Football


---------------------- Forwarded by David Baumbach/HOU/ECT on 11/14/2000 
10:22 AM ---------------------------


Russ Porter@ENRON
11/13/2000 03:49 PM
To: Ceci Torn/TNPC/EES@EES, Todd Neugebaur, Reagan Mathews/Enron 
Communications@Enron Communications, Brandon Luna/Enron Communicat"
ham,"your running backs suck - what do you want for harrison?

rb and wr (carter)"
ham,"Yes, I believe we will.  It is a $1000 penalty -- ridiculous.  We will oppose the concept of a penalty in general, as well as the amount, which seems very arbitrary.  We are also requesting, in a separate proceeding, a moratorium on tariff filings by MISO until the Midwest RTO process has progressed sufficiently to allow meaningful consideration of the tariff.
I am not sure who is doing the writing but we'll run a draft by you.  

 -----Original Message-----
From: 	Baughman Jr., Don  
Sent:	Mond"
ham,"So my point shown a little bit right now..  Weather a little cooler for this 
week.  Overall normal for 6-10.  JV up 12 cents.  Think just as customers got 
totally fucked last year selling into the rally, they are going to buy all 
the way down.  Differnence is last year trade very happy to take in all the 
length.  This year trade not ready to get really short.  Not until healthy 
inj in April anyways.   I think money from here will be made being short, 
just question of what and when.  Think"
ham,"The account numbers you needed are below:

1.	1st Community Credit Union- 1109870
2.	1st State Bank - 102255"
ham,"Good one.  Let's hope they lose the next one too, and someone will write 
another funny parody.





Stephen Schwarzbach
11/14/2000 05:30 PM
To: Greg Whiting/Corp/Enron@ENRON, John Mackel/HOU/EES@EES, Eric 
Bass/HOU/ECT@ECT, Luis Mena/NA/Enron@Enron, Michael S Galvan/HOU/ECT@ECT, 
Todd Migliore/Corp/Enron@ENRON, Duane Fritz/Corp/Enron@ENRON, Braden 
Sewell/Corp/Enron@ENRON
cc:  

Subject: FW: FW: Aggies Demand a Recount

Subject: FW: Aggies Demand a Recount

College Station, TX (AP) - R.C. Slocu"
ham,"we are on 32

-e

 -----Original Message-----
From: 	Bucalo, Harry  
Sent:	Wednesday, October 03, 2001 10:27 AM
To:	Bass, Eric
Subject:	RE: League Dues

Eric:

I have a check with me today.  You are now on 31, correct?

HB

 -----Original Message-----
From: 	Bass, Eric  
Sent:	Tuesday, October 02, 2001 11:50 AM
To:	Ames, Chuck; Baumbach, David; Bucalo, Harry; Bucalo, Harry; Hull, Bryan; Jason Bass (E-mail); Lenhart, Matthew; Love, Phillip M.; Mathews, Reagan; Mills, Bruce; Rabon, Chance; Winfree"
ham,"eat my shorts


From:	Jennifer Fraser/ENRON@enronXgate on 04/12/2001 05:01 PM
To:	John Arnold/HOU/ECT@ECT
cc:	 
Subject:	RE: ng views + wager


3:1 and your on
Jen Fraser
Enron Global Markets Fundamentals
713-853-4759

 -----Original Message-----
From: 	Arnold, John  
Sent:	Thursday, April 12, 2001 11:04 AM
To:	Fraser, Jennifer
Subject:	RE: ng views + wager

the implied market on that from put spreads is 5.3:1.    I'll take 4:1.    that's all the juice i'll pay.


From:	Jennifer Fraser/ENRON@enr"
ham,"=========================================================
PURE NRG's UPCOMING CALENDAR OF EVENTS

    *   December 31 (Monday) - Westin Hotel - Bibi Magazine's New Year's Eve 
Party [SAVE $15 with Pure NRG]
    *   February 2 (Saturday) - Valentine's Speed-Dating Mixer via Pure NRG & 
MeraPyar.com
=========================================================

Mention PURE ENERGY whenever you buy your New Year's Eve tickets to Bibi 
Magazine's Party at the Westin Galleria Hotel, and get a $15 DISCOUN"
ham,"Big Bob,

Writing to say hello. I returned to the states three
weeks ago and have been working at Camp Horno with the
1/1 since that time. It has been about three weeks.
The job is actually pretty good. I run the sick call
for the unit and do someother admin type things. Other
than that my time is pretty much my own. No call over
nifgt every third night at the hospital or some
asshole doctor chewing your ass about taking care of
patients. I still feel kind of out of the loop with
the other Marin"
ham,"[IMAGE]
IntercontinentalExchange is pleased to announce  that weather swaps trading will be included in its new version 8 release. These  fixed-for-floating financial products will be cash settled on a five-day average  temperature, Monday - Friday, for the current week and for the forward week.  Temperatures used for the settlement of these products will be those reported  by EarthSat, a widely recognized and independent source of weather data. Settlement  temperatures provided by EarthSat w"
ham,"?=20

Rushing Game Matchups???  Here's how I see  the matchups this week.? Please=
 =20
note, see the cheatsheet online  http://www.cheatsheets.net/week12sheet.htm=
?
for exactly where I rank players  and to determine who to start.? Just =20
because one matchup may be more favorable than another, that doesn't=20
necessarily  mean I'd start the player with the best matchup.? The matchup=
=20
info is meant to be just one  more tool in your box when it comes to decidi=
ng=20
between players.??=20"
ham,"Dear Eric,

Keep up the good work!  Election Integrity 2000 is already
over 254,000 petitions to Certify the Bush Victory in
Florida.  We're going to see this thing through to the end
so please continue to spread the word.

Fortunately, there are many other groups out there fighting
to prevent Al Gore from stealing this election.  I'm
forwarding an e-mail I just received from the editor of
Newsmax.com describing their emergency campaign to get the
truth out.  Check it out!

For Election Integrit"
ham,http://www.texassports.com/news/fbo/fbc/2001/01/05/978741257372.html
ham,"[IMAGE]


Answer 20 questions and win $1,000,000 !!

Love to surf the cbs.sportsline.com site? You could win a 4-day/3-night 
weekend in Florida to attend Cris Carter's FAST Program in Florida! Rewards 
members who earn the most points each week win great prizes and one lucky 
member who earns the most points between now and December 16th wins the trip! 
Earn 50 points EVERYDAY simply by surfing the cbs.sportsline.com site! Click 
here to get started now!

Enter the Resorting to Golf Sweepstakes"
ham,"Can you approve the bom+1 product for HSC-Hehub?

Thanks,

Eric"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/29/2001 
10:10 AM ---------------------------


<postmaster@caprock.net> on 03/29/2001 07:58:51 AM
To: Phillip.K.Allen@enron.com
cc:  
Subject: Nondeliverable mail


Cary,

Here is the picture of the house I have in mind.  I was going for a simple
farmhouse style to  place on 5 acres near Wimberley.

A few points that might not be obvious from the plans are:

There will be a double porch across the back just like the front
No dorm"
ham,"[IMAGE]  [IMAGE]   Check out the great rates from Discover(R).  See below to learn how you can get a subscription to AlumniAccess FREE.   CCGBLU00001066   Discover is back in the AlumniAccess Sponsor Program! If you would like to get a free AlumniAccess membership when you qualify for a Discover card, click here  to sign up through our AlumniAccess subscription registration and choose the ""Get AlumniAccess Free"" option.   If you would like to stop receiving our Deal of the Week, please change"
ham,"Steve, Jeff and Ray had to postpone the conference call with the media that was scheduled earlier today.  The call has been rescheduled for 5:00pm CST this afternoon.  Employees can click on the link below to listen to the call:

http://www.corporate-ir.net/ireye/ir_site.zhtml?ticker=ENE&script=2400&item_"
